quant_error,loss,epoch,step
0.7912910580635071,2805.5966796875,0,49
0.7331491708755493,3479.96923828125,0,99
0.767518162727356,3564.380126953125,0,149
0.776749312877655,3480.653564453125,0,199
0.7328444123268127,3133.70751953125,0,249
0.7472782731056213,3367.29833984375,0,299
0.7430200576782227,3299.62841796875,0,349
0.7701852321624756,3841.060302734375,0,399
0.8064631223678589,2822.160400390625,0,449
0.750079333782196,2636.59033203125,0,499
0.7309095859527588,3441.98779296875,0,549
0.7425733804702759,3424.21240234375,0,599
0.7487053275108337,3134.312744140625,0,649
0.7669937610626221,3204.961181640625,0,699
0.7171341180801392,2493.02099609375,0,749
0.7807162404060364,3194.463134765625,0,799
0.7440689206123352,3468.0,0,849
0.7140990495681763,3163.05517578125,0,899
0.7699657082557678,3717.310302734375,0,949
0.7673216462135315,3022.6123046875,0,999
0.7629203200340271,3650.831787109375,0,1049
0.7494131326675415,2487.4951171875,0,1099
0.7554072737693787,3789.00537109375,0,1149
0.7520225644111633,3516.428466796875,0,1199
0.7521848082542419,2659.5546875,0,1249
0.7730510234832764,3810.95458984375,0,1299
0.7691810727119446,2913.044921875,0,1349
0.7594533562660217,3895.37890625,0,1399
0.8056445121765137,3535.065673828125,1,1449
0.8003639578819275,3642.114501953125,1,1499
0.7789818048477173,3047.708740234375,1,1549
0.7667912840843201,3327.37744140625,1,1599
0.718632161617279,3819.544921875,1,1649
0.7690261006355286,3409.91162109375,1,1699
0.7778305411338806,3063.629150390625,1,1749
0.6814059019088745,3322.55322265625,1,1799
0.8007727861404419,3530.13720703125,1,1849
0.7377421259880066,4443.552734375,1,1899
0.7499993443489075,3769.75830078125,1,1949
0.5606370568275452,3568.226806640625,1,1999
0.6806967854499817,3924.48291015625,1,2049
0.6433883309364319,3033.884521484375,1,2099
0.6362248659133911,3861.0205078125,1,2149
0.6866558194160461,3614.71630859375,1,2199
0.7070183157920837,3890.2236328125,1,2249
0.7774420380592346,2529.36181640625,1,2299
0.5466672778129578,2983.395751953125,1,2349
0.5894111394882202,3064.252197265625,1,2399
0.5742261409759521,2842.11279296875,1,2449
0.7188712358474731,2489.6640625,1,2499
0.7596400380134583,3972.80615234375,1,2549
0.6384388208389282,4900.6826171875,1,2599
0.6879037022590637,2342.934814453125,1,2649
0.7201499938964844,3334.2216796875,1,2699
0.7376794815063477,2804.332275390625,1,2749
0.5709067583084106,2770.23876953125,1,2799
0.5504415035247803,3997.298583984375,1,2849
0.6863540410995483,2573.961669921875,2,2899
0.6517341732978821,3056.2587890625,2,2949
0.6403436064720154,3466.351318359375,2,2999
0.7515712380409241,3486.7373046875,2,3049
0.7463296055793762,3507.96923828125,2,3099
0.674325704574585,2810.23681640625,2,3149
0.834754228591919,4025.466552734375,2,3199
0.5206519961357117,3689.57666015625,2,3249
0.5611667633056641,3300.0283203125,2,3299
0.7701419591903687,2380.984375,2,3349
0.5645585656166077,3790.430908203125,2,3399
0.4363020062446594,2875.314453125,2,3449
0.6619288325309753,4443.15869140625,2,3499
0.7822173833847046,3056.7041015625,2,3549
0.6705593466758728,3523.2099609375,2,3599
0.6385384798049927,2416.14404296875,2,3649
0.6770935654640198,4035.6240234375,2,3699
0.5896896719932556,2663.1640625,2,3749
0.5366442799568176,3287.11865234375,2,3799
0.6915854215621948,3070.21142578125,2,3849
0.5956987738609314,2902.154296875,2,3899
0.6079923510551453,2908.148193359375,2,3949
0.5465961694717407,3657.14599609375,2,3999
0.6268330216407776,2880.5078125,2,4049
0.6274009346961975,2711.15966796875,2,4099
0.692121148109436,3334.20556640625,2,4149
0.6260277032852173,3551.18701171875,2,4199
0.5832790732383728,3128.253173828125,2,4249
0.7158406972885132,3120.044189453125,2,4299
0.5488333106040955,2797.234375,3,4349
0.3987497389316559,3956.2646484375,3,4399
0.4943387508392334,3565.12841796875,3,4449
0.6794769763946533,3900.49462890625,3,4499
0.6212189197540283,3487.309814453125,3,4549
0.6290163993835449,3629.123291015625,3,4599
0.8037521839141846,2501.99951171875,3,4649
0.5741961598396301,2781.43212890625,3,4699
0.5816787481307983,2453.5595703125,3,4749
0.6300899386405945,3225.3876953125,3,4799
0.5791865587234497,3128.139892578125,3,4849
0.5116221308708191,2452.451171875,3,4899
0.712520182132721,3628.822509765625,3,4949
0.5831572413444519,2633.200927734375,3,4999
0.4932161867618561,3026.07373046875,3,5049
0.3523610234260559,3037.49755859375,3,5099
0.3522890508174896,3673.532470703125,3,5149
0.25146767497062683,3063.2763671875,3,5199
0.8206454515457153,3115.4951171875,3,5249
0.3654882609844208,2220.12939453125,3,5299
0.40794920921325684,3750.475830078125,3,5349
0.39807939529418945,2391.156982421875,3,5399
0.3748124837875366,3556.1240234375,3,5449
0.34768587350845337,3095.8203125,3,5499
0.45966261625289917,3208.19189453125,3,5549
0.3276655972003937,2703.5283203125,3,5599
0.5128214955329895,2900.32373046875,3,5649
0.5523267984390259,3771.363037109375,3,5699
0.5202615857124329,3121.129638671875,4,5749
0.47737473249435425,2693.14697265625,4,5799
0.36522194743156433,3546.2001953125,4,5849
0.43456313014030457,3382.1083984375,4,5899
0.4275673031806946,2836.38525390625,4,5949
0.5321734547615051,3673.35498046875,4,5999
0.3882978856563568,2800.098876953125,4,6049
0.44381627440452576,2871.24267578125,4,6099
0.4249659478664398,3764.294189453125,4,6149
0.4800790548324585,3005.22265625,4,6199
0.4332585036754608,3288.29248046875,4,6249
0.3427950143814087,3084.144775390625,4,6299
0.41309210658073425,3676.79150390625,4,6349
0.49825799465179443,2885.84326171875,4,6399
0.4484652876853943,3554.8916015625,4,6449
0.5066822171211243,3840.196044921875,4,6499
0.3982905447483063,3429.16357421875,4,6549
0.4741372764110565,2944.8740234375,4,6599
0.49216166138648987,3018.6611328125,4,6649
0.3748418390750885,2919.17578125,4,6699
0.3843380808830261,3640.194091796875,4,6749
0.4534418284893036,3798.117919921875,4,6799
0.41024547815322876,3049.0693359375,4,6849
0.4354267418384552,3388.9990234375,4,6899
0.6900032758712769,2776.4638671875,4,6949
0.42832231521606445,2920.38525390625,4,6999
0.30356237292289734,3619.1494140625,4,7049
0.4255506694316864,3115.5302734375,4,7099
0.4230235517024994,3500.7451171875,4,7149
0.3041045069694519,3208.45556640625,5,7199
0.31846243143081665,2825.626220703125,5,7249
0.42194435000419617,2526.76025390625,5,7299
0.40252673625946045,5106.02099609375,5,7349
0.34276649355888367,2557.58203125,5,7399
0.29428693652153015,3196.1630859375,5,7449
0.44332367181777954,3867.211669921875,5,7499
0.42800024151802063,2498.65185546875,5,7549
0.34677794575691223,4099.30712890625,5,7599
0.36539211869239807,3604.139404296875,5,7649
0.21996350586414337,3284.1220703125,5,7699
0.4760530889034271,3168.14111328125,5,7749
0.2631933093070984,3393.1767578125,5,7799
0.3582993447780609,2690.65087890625,5,7849
0.2197054922580719,3273.9150390625,5,7899
0.18426254391670227,3521.365966796875,5,7949
0.26132848858833313,3229.30517578125,5,7999
0.21158438920974731,4821.244140625,5,8049
0.26155057549476624,3858.69140625,5,8099
0.2934795618057251,3919.2431640625,5,8149
0.2669357657432556,3126.151123046875,5,8199
0.18543925881385803,3519.553955078125,5,8249
0.24555693566799164,4043.46533203125,5,8299
0.29460081458091736,3909.92724609375,5,8349
0.25535061955451965,3576.936279296875,5,8399
0.1868429332971573,3504.10986328125,5,8449
0.2752407491207123,2819.58154296875,5,8499
0.23330983519554138,2488.451416015625,5,8549
0.19657756388187408,3185.989501953125,5,8599
0.21349741518497467,3799.91552734375,6,8649
0.2955824136734009,3129.05126953125,6,8699
0.18626464903354645,3376.55419921875,6,8749
0.1474790871143341,2492.677734375,6,8799
0.14914602041244507,3577.329345703125,6,8849
0.2486766278743744,4774.16552734375,6,8899
0.34259048104286194,2227.2490234375,6,8949
0.08860604465007782,3679.080810546875,6,8999
0.09972886741161346,2879.91552734375,6,9049
0.09104103595018387,3664.5068359375,6,9099
0.12365381419658661,4042.34228515625,6,9149
0.12050134688615799,2777.984375,6,9199
0.1179986372590065,3757.12158203125,6,9249
0.11448606103658676,3467.051025390625,6,9299
0.13047008216381073,3839.3623046875,6,9349
0.26457738876342773,3521.15380859375,6,9399
0.29429253935813904,2766.6123046875,6,9449
0.1937871128320694,4085.423828125,6,9499
0.14374549686908722,2557.07861328125,6,9549
0.17867757380008698,2742.13232421875,6,9599
0.3065244257450104,3298.08935546875,6,9649
0.17424117028713226,3677.220703125,6,9699
0.4143056273460388,4002.922119140625,6,9749
0.3355132043361664,3838.992431640625,6,9799
0.22936056554317474,3035.15234375,6,9849
0.186464324593544,2854.62841796875,6,9899
0.19333095848560333,3136.2431640625,6,9949
0.18466968834400177,3624.16162109375,6,9999
0.20799599587917328,2900.03759765625,6,10049
0.10390717536211014,3774.24951171875,7,10099
0.29736748337745667,3336.762939453125,7,10149
0.22246608138084412,3385.94384765625,7,10199
0.1774505078792572,3915.1376953125,7,10249
0.15949095785617828,2446.453857421875,7,10299
0.1943470686674118,2494.03564453125,7,10349
0.32503587007522583,2601.4541015625,7,10399
0.1820627599954605,2484.95849609375,7,10449
0.1974034458398819,3391.72607421875,7,10499
0.13180242478847504,3327.3671875,7,10549
0.171564519405365,2450.005859375,7,10599
0.17654399573802948,2489.21435546875,7,10649
0.22344070672988892,2468.6552734375,7,10699
0.2440192997455597,3660.03125,7,10749
0.16481423377990723,3207.28955078125,7,10799
0.1922212392091751,3251.60498046875,7,10849
0.2529432475566864,4027.29345703125,7,10899
0.1167772188782692,3638.9912109375,7,10949
0.1850208342075348,3116.49462890625,7,10999
0.10425139963626862,4324.7705078125,7,11049
0.22599025070667267,3810.552978515625,7,11099
0.1654844582080841,3021.99658203125,7,11149
0.1987064629793167,2414.432373046875,7,11199
0.1814119815826416,4041.081787109375,7,11249
0.14736831188201904,3634.854736328125,7,11299
0.16829851269721985,3110.443603515625,7,11349
0.5752432942390442,3225.298095703125,7,11399
0.08902212977409363,3551.6708984375,7,11449
0.13978686928749084,2751.9169921875,8,11499
0.13997995853424072,3051.93017578125,8,11549
0.11475241929292679,3821.93603515625,8,11599
0.160080224275589,2725.249267578125,8,11649
0.13200755417346954,3801.08203125,8,11699
0.19387823343276978,2497.68017578125,8,11749
0.16441720724105835,4163.59619140625,8,11799
0.1519605815410614,2372.59619140625,8,11849
0.1310153752565384,3953.545654296875,8,11899
0.13630136847496033,2923.2880859375,8,11949
0.1684495359659195,3558.802734375,8,11999
0.11605671793222427,3063.83740234375,8,12049
0.12574349343776703,3229.052490234375,8,12099
0.1115037053823471,2693.38818359375,8,12149
0.05846937745809555,2802.611572265625,8,12199
0.09886016696691513,3194.840087890625,8,12249
0.1380801945924759,3682.716796875,8,12299
0.16921015083789825,2852.247802734375,8,12349
0.14120706915855408,3332.3779296875,8,12399
0.12144830077886581,3786.30078125,8,12449
0.1454877257347107,3155.13330078125,8,12499
0.2173263281583786,4010.01708984375,8,12549
0.11177868396043777,2686.130859375,8,12599
0.10330893844366074,3121.068359375,8,12649
0.1874104142189026,2846.59423828125,8,12699
0.11909443885087967,3737.373046875,8,12749
0.09897264093160629,3174.87890625,8,12799
0.3079017102718353,3138.4931640625,8,12849
0.15173766016960144,3582.990234375,8,12899
0.13745839893817902,3161.09765625,9,12949
0.19275914132595062,3699.64501953125,9,12999
0.06212904304265976,2820.06640625,9,13049
0.048648517578840256,3748.115234375,9,13099
0.20736248791217804,2958.86865234375,9,13149
0.17954127490520477,3654.10302734375,9,13199
0.0709599182009697,3766.075439453125,9,13249
0.04247318580746651,2805.3408203125,9,13299
0.11699524521827698,3495.62744140625,9,13349
0.09335566312074661,3391.95947265625,9,13399
0.1593451201915741,2349.458984375,9,13449
0.08534993976354599,3532.568359375,9,13499
0.06413118541240692,3834.06884765625,9,13549
0.18892399966716766,2486.677734375,9,13599
0.07459591329097748,3635.366455078125,9,13649
0.13290397822856903,2684.185546875,9,13699
0.1899327039718628,3510.1142578125,9,13749
0.2515849173069,3222.96533203125,9,13799
0.11617225408554077,2640.28662109375,9,13849
0.15206044912338257,3332.72216796875,9,13899
0.0631180852651596,3137.084228515625,9,13949
0.135212704539299,2669.03955078125,9,13999
0.17290155589580536,2255.912841796875,9,14049
0.19414806365966797,3330.125732421875,9,14099
0.06824082136154175,2831.06103515625,9,14149
0.20951133966445923,3504.07470703125,9,14199
0.18348586559295654,3874.4541015625,9,14249
0.08072669059038162,3145.048583984375,9,14299
0.10708223283290863,3419.90087890625,9,14349
0.13159164786338806,3299.54150390625,10,14399
0.11911952495574951,3555.0546875,10,14449
0.175387904047966,2563.9716796875,10,14499
0.05981976166367531,2638.06396484375,10,14549
0.13895456492900848,3126.958740234375,10,14599
0.056465666741132736,3248.08837890625,10,14649
0.06541478633880615,3059.58251953125,10,14699
0.08169705420732498,3290.037109375,10,14749
0.09451860189437866,3557.12744140625,10,14799
0.341749906539917,2955.23681640625,10,14849
0.11010004580020905,2620.84912109375,10,14899
0.1493646204471588,3533.8662109375,10,14949
0.0613039992749691,2929.837890625,10,14999
0.11874593049287796,3400.315185546875,10,15049
0.104758620262146,3467.0625,10,15099
0.16085629165172577,4009.202392578125,10,15149
0.06183037906885147,4034.904296875,10,15199
0.1347121298313141,3169.143310546875,10,15249
0.2026510387659073,3150.62646484375,10,15299
0.13900980353355408,2744.6640625,10,15349
0.1559666097164154,3357.67236328125,10,15399
0.08815152198076248,2954.12109375,10,15449
0.09256871789693832,3048.44580078125,10,15499
0.1527116894721985,2863.59912109375,10,15549
0.10751985758543015,2548.5400390625,10,15599
0.19422662258148193,3075.59228515625,10,15649
0.20048023760318756,3197.534423828125,10,15699
0.12221641838550568,3346.469970703125,10,15749
0.16761961579322815,3506.64306640625,10,15799
0.12992770969867706,3579.939208984375,11,15849
0.128022700548172,2949.125,11,15899
0.045585308223962784,3160.153076171875,11,15949
0.1849832683801651,3637.9365234375,11,15999
0.11419451236724854,2669.1044921875,11,16049
0.09955359250307083,3677.70361328125,11,16099
0.07215499132871628,3626.7265625,11,16149
0.13310818374156952,3461.091064453125,11,16199
0.07125353813171387,4279.5439453125,11,16249
0.0994904488325119,3064.609130859375,11,16299
0.1703178882598877,3624.43017578125,11,16349
0.092501200735569,2818.0380859375,11,16399
0.3218008875846863,3630.407958984375,11,16449
0.13508610427379608,3450.98046875,11,16499
0.13801710307598114,2475.547607421875,11,16549
0.0839715376496315,4043.84619140625,11,16599
0.07308723777532578,3802.96337890625,11,16649
0.09918200969696045,3332.2705078125,11,16699
0.1620761603116989,3577.638671875,11,16749
0.0722293108701706,2683.402099609375,11,16799
0.053979188203811646,2665.08837890625,11,16849
0.11622262746095657,2343.74951171875,11,16899
0.24905723333358765,3831.74609375,11,16949
0.07685944437980652,3003.76904296875,11,16999
0.12587864696979523,4102.92431640625,11,17049
0.2101515829563141,3098.881591796875,11,17099
0.04286252707242966,3375.102783203125,11,17149
0.14664199948310852,2807.02734375,11,17199
0.16573067009449005,3780.63671875,12,17249
0.06936074793338776,3387.04736328125,12,17299
0.07431317865848541,3832.072021484375,12,17349
0.048153914511203766,3353.1708984375,12,17399
0.12530198693275452,3535.62060546875,12,17449
0.15155057609081268,2541.24951171875,12,17499
0.17652517557144165,3486.75439453125,12,17549
0.12790459394454956,3032.60693359375,12,17599
0.09569885581731796,3561.884765625,12,17649
0.128168523311615,3516.58349609375,12,17699
0.05633718520402908,2882.65087890625,12,17749
0.1643039733171463,3586.027587890625,12,17799
0.10069801658391953,3245.25830078125,12,17849
0.06673425436019897,3136.471435546875,12,17899
0.04663434624671936,3728.994873046875,12,17949
0.0994173064827919,3950.796875,12,17999
0.10283425450325012,4056.3173828125,12,18049
0.1059892550110817,2963.0107421875,12,18099
0.1099870428442955,3365.97705078125,12,18149
0.06616678088903427,4221.2216796875,12,18199
0.06096617877483368,3715.494384765625,12,18249
0.12167830765247345,2949.113525390625,12,18299
0.10819338262081146,2566.78369140625,12,18349
0.11442088335752487,2695.079833984375,12,18399
0.05103788524866104,2897.971923828125,12,18449
0.10381852835416794,2908.511474609375,12,18499
0.07243896275758743,3835.1630859375,12,18549
0.11449307203292847,2849.05859375,12,18599
0.11681059747934341,3609.2685546875,12,18649
0.05973129719495773,3251.592529296875,13,18699
0.08174032717943192,3622.568359375,13,18749
0.0615224614739418,2742.033203125,13,18799
0.11724920570850372,2658.773193359375,13,18849
0.07340194284915924,3442.41162109375,13,18899
0.08893229812383652,3205.9501953125,13,18949
0.13001912832260132,2709.1513671875,13,18999
0.13668489456176758,3853.06201171875,13,19049
0.1005731001496315,3531.013916015625,13,19099
0.08658268302679062,2871.12646484375,13,19149
0.11580085009336472,2817.580810546875,13,19199
0.11755084246397018,2838.33642578125,13,19249
0.0842234343290329,2829.91845703125,13,19299
0.11855903267860413,3624.1220703125,13,19349
0.1178831160068512,3054.2744140625,13,19399
0.10648015886545181,2803.53857421875,13,19449
0.0750412568449974,3081.12109375,13,19499
0.11866764724254608,3831.18359375,13,19549
0.18042409420013428,3454.02392578125,13,19599
0.08591616898775101,2558.92041015625,13,19649
